Positive_tests,Excess_mortality,Tests_across_all_4_Pillars,Season,Leisure_activity,Work_and_school_activity,Deaths_with_COVID_on_certificate,Reinfections,Patients_in_MVBs,Majority_COVID_19_variant,Lockdown,Hospital_admissions,Face_masks,Second_dose_uptake,Transportation_activity,Patients_in_hospital,New_infections
Very Low,Very High,Very Low,Spring,Very Low,Very Low,Very High,Very Low,High,Initial,Severe_lockdown,High,No,Very High,Very Low,High,Very Low
Very Low,Very High,Very Low,Spring,Low,Very Low,Very High,Very Low,Very High,Initial,Severe_lockdown,High,No,Very High,Very Low,High,Very Low
Very Low,Very High,Very Low,Spring,Low,Very Low,Very High,Very Low,Very High,Initial,Severe_lockdown,High,No,Very High,Very Low,High,Very Low
Very Low,Very High,Very Low,Spring,Very Low,Very Low,Very High,Very Low,Very High,Initial,Severe_lockdown,High,No,Very High,Very Low,High,Very Low
Very Low,Very High,Very Low,Spring,Very Low,Very Low,Very High,Very Low,Very High,Initial,Severe_lockdown,High,No,Very High,Very Low,High,Very Low
Very Low,Very High,Very Low,Spring,Very Low,Very Low,Very High,Very Low,Very High,Initial,Severe_lockdown,High,No,Very High,Very Low,High,Very Low
Very Low,Very High,Very Low,Spring,Very Low,Very Low,Very High,Very Low,Very High,Initial,Severe_lockdown,High,No,Very High,Very Low,High,Very Low
Very Low,Very High,Very Low,Spring,Very Low,Very Low,Very High,Very Low,Very High,Initial,Severe_lockdown,High,No,Very High,Very Low,High,Very Low
Very Low,Very High,Very Low,Spring,Very Low,Very Low,Very High,Very Low,Very High,Initial,Severe_lockdown,High,No,Very High,Very Low,High,Very Low
Very Low,Very High,Very Low,Spring,Very Low,Very Low,Very High,Very Low,Very High,Initial,Severe_lockdown,High,No,Very High,Very Low,High,Very Low
Very Low,Very High,Very Low,Spring,Very Low,Very Low,Very High,Very Low,Very High,Initial,Severe_lockdown,High,No,Very High,Very Low,High,Very Low
Very Low,Very High,Very Low,Spring,Very Low,Very Low,Very High,Very Low,Very High,Initial,Severe_lockdown,High,No,Very High,Very Low,High,Very Low
Very Low,Very High,Very Low,Spring,Very Low,Very Low,Very High,Very Low,Very High,Initial,Severe_lockdown,High,No,Very High,Very Low,High,Very Low
Very Low,Very High,Very Low,Spring,Very Low,Very Low,Very High,Very Low,Very High,Initial,Severe_lockdown,High,No,Very High,Very Low,High,Very Low
Very Low,Very High,Very Low,Spring,Very Low,Very Low,Very High,Very Low,Very High,Initial,Severe_lockdown,High,No,Very High,Very Low,High,Very Low
Very Low,Very High,Very Low,Spring,Very Low,Very Low,Very High,Very Low,Very High,Initial,Severe_lockdown,High,No,Very High,Very Low,High,Very Low
Very Low,Very High,Very Low,Spring,Very Low,Very Low,Very High,Very Low,Very High,Initial,Severe_lockdown,Very High,No,Very High,Very Low,High,Very Low
Very Low,Very High,Very Low,Spring,Very Low,Very Low,Very High,Very Low,Very High,Initial,Severe_lockdown,Very High,No,Very High,Very Low,High,Very Low
Very Low,Very High,Very Low,Spring,Very Low,Very Low,Very High,Very Low,High,Initial,Severe_lockdown,Very High,No,Very High,Very Low,High,Very Low
Very Low,High,Very Low,Spring,Very Low,Very Low,Very High,Very Low,High,Initial,Severe_lockdown,Very High,No,Very High,Very Low,High,Very Low
Very Low,High,Very Low,Spring,Very Low,Very Low,Very High,Very Low,High,Initial,Severe_lockdown,Very High,No,Very High,Very Low,High,Very Low
Very Low,High,Very Low,Spring,Very Low,Very Low,Very High,Very Low,High,Initial,Severe_lockdown,Very High,No,Very High,Very Low,High,Very Low
Very Low,High,Very Low,Spring,Very Low,Very Low,Very High,Very Low,High,Initial,Severe_lockdown,Very High,No,Very High,Very Low,High,Very Low
Very Low,High,Very Low,Spring,Very Low,Very Low,Very High,Very Low,High,Initial,Severe_lockdown,Very High,No,Very High,Very Low,High,Very Low
Very Low,High,Very Low,Spring,Very Low,Very Low,High,Very Low,High,Initial,Severe_lockdown,Very High,No,Very High,Very Low,Low,Very Low
Very Low,High,Very Low,Spring,Very Low,Very Low,High,Very Low,High,Initial,Severe_lockdown,Very High,No,Very High,Very Low,Low,Very Low
Very Low,Low,Very Low,Spring,Very Low,Very Low,High,Very Low,Low,Initial,Severe_lockdown,High,No,Very High,Very Low,Low,Very Low
Very Low,Low,Very Low,Spring,Very Low,Very Low,High,Very Low,Low,Initial,Severe_lockdown,High,No,Very High,Very Low,Low,Very Low
Very Low,Low,Very Low,Spring,Very Low,Very Low,High,Very Low,Low,Initial,Severe_lockdown,High,No,Very High,Very Low,Low,Very Low
Very Low,Low,Very Low,Spring,Very Low,Very Low,High,Very Low,Low,Initial,Severe_lockdown,High,No,Very High,Very Low,Low,Very Low
Very Low,Low,Very Low,Spring,Very Low,Very Low,Low,Very Low,Very Low,Initial,No_or_limited_measures,High,No,Very High,Very Low,Low,Very Low
Very Low,Low,Very Low,Spring,Very Low,Very Low,Low,Very Low,Very Low,Initial,No_or_limited_measures,High,No,Very High,Very Low,Low,Very Low
Very Low,Low,Very Low,Spring,Very Low,Very Low,Low,Very Low,Very Low,Initial,No_or_limited_measures,Low,No,Very High,Low,Low,Very Low
Very Low,Very Low,Very Low,Spring,Very Low,Very Low,Low,Very Low,Very Low,Initial,No_or_limited_measures,Very Low,No,Very High,Low,Very Low,Very Low
Very Low,Very Low,Very Low,Spring,Very Low,Low,Low,Very Low,Very Low,Initial,No_or_limited_measures,Very Low,No,Very High,Low,Very Low,Very Low
Very Low,Very Low,Very Low,Spring,Very Low,Low,Low,Very Low,Very Low,Initial,No_or_limited_measures,Very Low,No,Very High,Low,Very Low,Very Low
Very Low,Very Low,Very Low,Spring,Very Low,High,Very Low,Very Low,Very Low,Initial,No_or_limited_measures,Low,No,Very High,Low,Low,Very Low
Very Low,Very Low,Very Low,Spring,Very Low,High,Very Low,Very Low,Very Low,Initial,No_or_limited_measures,Low,No,Very High,Low,Low,Very Low
Very Low,Very Low,Very Low,Spring,Low,Very High,Very Low,Very Low,Very Low,Initial,No_or_limited_measures,Low,No,Very High,High,Low,Very Low
Very Low,Very Low,Very Low,Spring,High,Very High,Very Low,Very Low,Very Low,Initial,No_or_limited_measures,Low,No,Very High,Very High,Low,Very Low
Very Low,Very Low,Very Low,Spring,Low,Very High,Very Low,Very Low,Very Low,Initial,No_or_limited_measures,Low,No,Very High,Very High,Low,Very Low
Very Low,Very Low,Very Low,Spring,Low,Very High,Very Low,Very Low,Very Low,Initial,No_or_limited_measures,Low,No,Very High,Very High,Low,Very Low
Very Low,Very Low,Very Low,Spring,Low,Very High,Very Low,Very Low,Very Low,Initial,No_or_limited_measures,Low,No,Very High,Very High,Low,Very Low
Very Low,Very Low,Very Low,Spring,Low,Very High,Very Low,Very Low,Very Low,Initial,No_or_limited_measures,Low,No,Very High,Very High,Low,Very Low
Very Low,Very Low,Very Low,Spring,Very High,Very High,Very Low,Very Low,Very Low,Initial,No_or_limited_measures,Low,No,Very High,Very High,Low,Very Low
Very Low,Very Low,Very Low,Spring,Low,Very High,Very Low,Very Low,Very Low,Initial,No_or_limited_measures,Low,No,Very High,Very High,Low,Very Low
Very Low,Very Low,Very Low,Spring,Very High,Very High,Very Low,Very Low,Very Low,Initial,No_or_limited_measures,Low,No,Very High,Very High,Low,Very Low
Very Low,Very Low,Very Low,Spring,High,Very High,Very Low,Very Low,Very Low,Initial,No_or_limited_measures,Low,No,Very High,Very High,Low,Very Low
Very Low,Very Low,Very Low,Spring,High,Very High,Very Low,Very Low,Very Low,Initial,No_or_limited_measures,Low,No,Very High,Very High,Low,Very Low
Very Low,Very Low,Very Low,Spring,Very High,Very High,Very Low,Very Low,Very Low,Initial,No_or_limited_measures,Low,No,Very High,Very High,Low,Very Low
Very Low,Very Low,Very Low,Spring,Low,Very High,Very Low,Very Low,Very Low,Initial,No_or_limited_measures,Low,No,Very High,Very High,Low,Very Low
Very Low,Very Low,Very Low,Spring,High,Very High,Very Low,Very Low,Very Low,Initial,No_or_limited_measures,Low,No,Very High,Very High,Low,Very Low
Very Low,Very Low,Very Low,Spring,Very High,Very High,Very Low,Very Low,Very Low,Initial,No_or_limited_measures,Low,No,Very High,Very High,Low,Very Low
Very Low,Very Low,Very Low,Spring,Very High,Very High,Very Low,Very Low,Very Low,Initial,No_or_limited_measures,Low,No,Very High,Very High,Low,Very Low
Very Low,Very Low,Very Low,Spring,Very High,Very High,Very Low,Very Low,Very Low,Initial,No_or_limited_measures,Low,No,Very High,Very High,Low,Very Low
Very Low,Very Low,Very Low,Winter,Low,Very High,Very Low,Very Low,Very Low,Initial,No_or_limited_measures,Low,No,Very High,Very High,Low,Very Low
Very Low,Very Low,Very Low,Winter,High,Very High,Very Low,Very Low,Very Low,Initial,No_or_limited_measures,Low,No,Very High,Very High,Low,Very Low
Very Low,Very Low,Very Low,Winter,Very High,Very High,Very Low,Very Low,Very Low,Initial,No_or_limited_measures,Low,No,Very High,Very High,Low,Very Low
Very Low,Very Low,Very Low,Winter,High,Very High,Very Low,Very Low,Very Low,Initial,No_or_limited_measures,Low,No,Very High,Very High,Low,Very Low
Very Low,Very Low,Very Low,Winter,High,Very High,Very Low,Very Low,Very Low,Initial,No_or_limited_measures,Low,No,Very High,Very High,Low,Very Low
Very Low,Very Low,Very Low,Winter,High,Very High,Very Low,Very Low,Very Low,Initial,No_or_limited_measures,Low,No,Very High,Very High,Low,Very Low
Very Low,Very Low,Very Low,Winter,High,Very High,Very Low,Very Low,Very Low,Initial,No_or_limited_measures,Low,No,Very High,Very High,Low,Very Low
Very Low,Very Low,Very Low,Winter,High,Very High,Very Low,Very Low,Very Low,Initial,No_or_limited_measures,Low,No,Very High,Very High,Low,Very Low
Very Low,Very Low,Very Low,Winter,High,Very High,Very Low,Very Low,Very Low,Initial,No_or_limited_measures,Low,No,Very High,Very High,Low,Very Low
Very Low,Very Low,Very Low,Winter,High,Very High,Very Low,Very Low,Very Low,Initial,No_or_limited_measures,Low,No,Very High,Very High,Low,Very Low
Very Low,Very Low,Very Low,Winter,High,Very High,Very Low,Very Low,Very Low,Initial,No_or_limited_measures,Low,No,Very High,Very High,Low,Very Low
Very Low,Very Low,Very Low,Winter,High,Very High,Very Low,Very Low,Very Low,Initial,No_or_limited_measures,Low,No,Very High,Very High,Low,Very Low
Very Low,Very Low,Very Low,Winter,High,Very High,Very Low,Very Low,Very Low,Initial,No_or_limited_measures,Low,No,Very High,Very High,Low,Very Low
Very Low,Very Low,Very Low,Winter,High,Very High,Very Low,Very Low,Very Low,Initial,No_or_limited_measures,Low,No,Very High,Very High,Low,Very Low
Very Low,Very Low,Very Low,Winter,High,Very High,Very Low,Very Low,Very Low,Initial,No_or_limited_measures,Low,No,Very High,Very High,Low,Very Low
Very Low,Very Low,Very Low,Winter,High,Very High,Very Low,Very Low,Very Low,Initial,No_or_limited_measures,Low,No,Very High,Very High,Low,Very Low
Very Low,Very Low,Very Low,Winter,High,Very High,Very Low,Very Low,Very Low,Initial,No_or_limited_measures,Low,No,Very High,Very High,Low,Very Low
Very Low,Very Low,Very Low,Winter,High,Very High,Very Low,Very Low,Very Low,Initial,No_or_limited_measures,Low,No,Very High,Very High,Low,Very Low
Very Low,Very Low,Very Low,Winter,High,Very High,Very Low,Very Low,Very Low,Initial,No_or_limited_measures,Low,No,Very High,Very High,Low,Very Low
Very Low,Very Low,Very Low,Winter,High,Very High,Very Low,Very Low,Very Low,Initial,No_or_limited_measures,Low,No,Very High,Very High,Low,Very Low
Very Low,Very Low,Very Low,Winter,High,Very High,Very Low,Very Low,Very Low,Initial,No_or_limited_measures,Low,No,Very High,Very High,Low,Very Low
Very Low,Very Low,Very Low,Winter,High,Very High,Very Low,Very Low,Very Low,Initial,No_or_limited_measures,Low,No,Very High,Very High,Low,Very Low
Very Low,Very Low,Very Low,Winter,High,Very High,Very Low,Very Low,Very Low,Initial,No_or_limited_measures,Low,No,Very High,Very High,Low,Very Low
Very Low,Very Low,Very Low,Winter,High,Very High,Very Low,Very Low,Very Low,Initial,No_or_limited_measures,Low,No,Very High,Very High,Low,Very Low
Very Low,Very Low,Very Low,Winter,High,Very High,Very Low,Very Low,Very Low,Initial,No_or_limited_measures,Low,No,Very High,Very High,Low,Very Low
Very Low,Very Low,Very Low,Winter,High,Very High,Very Low,Very Low,Very Low,Initial,No_or_limited_measures,Low,No,Very High,Very High,Low,Very Low
Very Low,Very Low,Very Low,Winter,High,Very High,Very Low,Very Low,Very Low,Initial,No_or_limited_measures,Low,No,Very High,Very High,Low,Very Low
Very Low,Very Low,Very Low,Winter,High,Very High,Very Low,Very Low,Very Low,Initial,No_or_limited_measures,Low,No,Very High,Very High,Low,Very Low
Very Low,Very Low,Very Low,Winter,High,Very High,Very Low,Very Low,Very Low,Initial,No_or_limited_measures,Low,No,Very High,Very High,Low,Very Low
Very Low,Very Low,Very Low,Winter,High,Very High,Very Low,Very Low,Very Low,Initial,No_or_limited_measures,Low,No,Very High,Very High,Low,Very Low
Very Low,Very Low,Very Low,Winter,High,Very High,Very Low,Very Low,Very Low,Initial,No_or_limited_measures,Low,No,Very High,Very High,Low,Very Low
